"","Year","D","Lat","Lon"
"1",2003,43.6136054212478,62.8888724124548,-167.674333475662
"2",2003,43.6136054212478,62.8009731526406,-167.500385969368
"3",2003,43.6136054212478,62.7757085898784,-167.698512332414
"4",2003,43.6136054212478,62.9017169254755,-167.490656218771
"5",2003,47.0182849781418,61.7153549390153,-171.347943275801
"6",2003,47.0182849781418,61.7083114389492,-171.122318050136
"7",2003,47.0182849781418,61.8039233385534,-171.344156040188
"8",2003,47.0182849781418,61.8004032009788,-171.172421217438
"9",2003,170.902650602627,61.5611876374567,-169.145875285274
"10",2003,170.902650602627,61.5742974494418,-168.969978500533
"11",2003,170.902650602627,61.4836460434977,-168.996012034156
"12",2003,170.902650602627,61.4624132371833,-169.170128595504
"13",2003,44.9020180969159,62.8726210197973,-172.147406282819
"14",2003,44.9020180969159,62.8291392807306,-171.996597251218
"15",2003,44.9020180969159,62.9534789311328,-172.161573867212
"16",2003,44.9020180969159,62.9856776245285,-171.999593879178
"17",2003,44.9020180969159,62.9035322693404,-171.979505811224
"18",2003,54.5135569016558,63.1682684001449,-171.380454754004
"19",2003,54.5135569016558,63.2339331839243,-171.196788333227
"20",2003,54.5135569016558,63.26033162366,-171.396400478913
"21",2003,135.274713087988,62.2365658504562,-167.056692846987
"22",2003,135.274713087988,62.3190885350661,-167.182611930701
"23",2003,135.274713087988,62.3297645055356,-166.979868829738
"24",2003,135.274713087988,62.4082145227311,-167.112173888234
"25",2003,35.2643231972148,63.9266506218553,-166.676835652594
"26",2003,35.2643231972148,63.8370241522469,-166.743596376259
"27",2003,35.2643231972148,63.876590207948,-166.49400524587
"28",2003,47.4154556558905,63.7786447779319,-170.78779733028
"29",2003,47.4154556558905,63.8644428435847,-170.681767089306
"30",2003,47.4154556558905,63.9225025173243,-170.910444850697
"31",2003,47.4154556558905,63.8421247727739,-170.952501873138
"32",2003,41.9988651606418,60.9043208607089,-171.847657768884
"33",2003,41.9988651606418,60.9093589957734,-172.034778189032
"34",2003,50.1045778298306,61.6160495447017,-171.383051671775
"35",2003,50.1045778298306,61.4777292799237,-171.327670397709
"36",2003,50.1045778298306,61.534157090287,-171.472502786543
"37",2003,167.877739991273,64.1921285816413,-162.197349919367
"38",2003,167.877739991273,64.2663358726309,-162.288680893325
"39",2003,167.877739991273,64.1421439283589,-162.3250907844
"40",2003,167.877739991273,64.2677160381072,-162.158697310578
"41",2003,167.877739991273,64.2924746394008,-162.429064260149
"42",2003,167.877739991273,64.2150152699944,-162.415640588604
"43",2003,15.7376688114831,64.8747853029479,-168.263577556175
"44",2003,15.7376688114831,64.7773224843216,-168.305544896839
"45",2003,15.7376688114831,64.8056080403702,-168.120034799381
"46",2003,15.7376688114831,64.8471214863568,-168.467637807075
"47",2003,15.7376688114831,64.7660206998352,-168.478266795077
"48",2003,122.476918642475,60.9835019965833,-169.579963079216
"49",2003,122.476918642475,60.919367780185,-169.454217412294
"50",2003,122.476918642475,60.8941559587182,-169.299689252471
"51",2003,122.476918642475,60.9901510813107,-169.349981200992
"52",2003,0.186286904140717,62.9206969210667,-166.861822702935
"53",2003,0.186286904140717,62.92432957725,-167.065338186908
"54",2003,0.186286904140717,63.003917306207,-166.80319095947
"55",2003,0.186286904140717,63.0063629929993,-167.030376347685
"56",2003,16.2649460017753,63.6628355578503,-169.275588625322
"57",2003,16.2649460017753,63.6475264538983,-169.050918612064
"58",2003,16.2649460017753,63.5665878682785,-169.213063220282
"59",2003,61.1333903459579,60.3036701452985,-169.094182629639
"60",2003,61.1333903459579,60.2660869678156,-169.267243347153
"61",2003,61.1333903459579,60.3683515606772,-169.260994213806
"62",2003,61.1333903459579,60.3218687196653,-169.420527667825
"63",2003,12.013397635068,64.7704233287137,-168.668299067613
"64",2003,12.013397635068,64.699359347649,-168.652670601135
"65",2003,12.013397635068,64.6170604291747,-168.664336143688
"66",2003,12.013397635068,64.7292715031989,-168.872942139341
"67",2003,12.013397635068,64.6500979915808,-168.865132873631
"68",2003,26.7293469185601,64.3292308417774,-170.551877004821
"69",2003,26.7293469185601,64.2623050199677,-170.441116298869
"70",2003,26.7293469185601,64.3418337548288,-170.354811372921
"71",2003,23.4227654188581,65.2408396575874,-168.89747407679
"72",2003,23.4227654188581,65.2395412193554,-168.701632611088
"73",2003,23.4227654188581,65.3343366466988,-168.754235748382
"74",2003,23.4227654188581,65.3345913991392,-168.949312235232
"75",2003,85.8355508688273,62.0383614846286,-167.473926062111
"76",2003,85.8355508688273,62.100236835251,-167.587061097944
"77",2003,85.8355508688273,62.0199918911233,-167.708194909962
"78",2003,85.8355508688273,61.9556904480452,-167.574341133004
"79",2003,71.0959854248261,62.7434672179875,-166.825762517892
"80",2003,71.0959854248261,62.6840324309016,-166.992294684022
"81",2003,71.0959854248261,62.6363878190291,-166.823885010613
"82",2003,71.2971520571602,62.8049471481314,-166.174264365432
"83",2003,71.2971520571602,62.8908238251467,-166.272203375444
"84",2003,71.2971520571602,62.8971723634266,-166.060602553455
"85",2003,172.056558742662,61.4639188458223,-168.833232844515
"86",2003,172.056558742662,61.4781472196826,-168.663536829122
"87",2003,172.056558742662,61.5207521578373,-168.515900243421
"88",2003,172.056558742662,61.5931778944113,-168.647405393055
"89",2003,172.056558742662,61.5520629558339,-168.800439177357
"90",2003,12.3975772955016,64.6658926683792,-168.451942072775
"91",2003,12.3975772955016,64.6087323623323,-168.253087094756
"92",2003,12.3975772955016,64.698834882425,-168.240392782426
"93",2003,12.3975772955016,64.6348627727861,-168.038431496257
"94",2003,37.0438035013035,62.5129358719801,-168.033709797807
"95",2003,37.0438035013035,62.604678785943,-167.94420813616
"96",2003,35.9834603998838,60.1452950390133,-170.738239724903
"97",2003,35.9834603998838,60.2017936803252,-170.57147633842
"98",2003,35.9834603998838,60.2480705442129,-170.752089237584
"99",2003,35.9834603998838,60.1025554722796,-170.556314657785
"100",2003,9.24786078126423,64.2772710293105,-168.877330389269
"101",2003,9.24786078126423,64.3094519413273,-169.084584940539
"102",2003,9.24786078126423,64.3518951314977,-168.746734949994
"103",2003,9.24786078126423,64.3862183335509,-168.94444600022
"104",2003,38.0670522436368,65.2025138928333,-167.681632865438
"105",2003,38.0670522436368,65.0229669130158,-167.532328035233
"106",2003,38.0670522436368,65.0985472965851,-167.332029694718
"107",2003,38.0670522436368,65.1777261966533,-167.423706666979
"108",2003,38.0670522436368,65.1318024656277,-167.809016708954
"109",2003,38.0670522436368,65.1081009896962,-167.588289235448
"110",2003,32.1393504447685,65.2263042070103,-167.924423826866
"111",2003,32.1393504447685,65.3002244505106,-168.063069255098
"112",2003,32.1393504447685,65.3760494526632,-168.184832647994
"113",2003,32.1393504447685,65.3646735119954,-167.913327896869
"114",2003,25.4014426789767,64.0763869897353,-166.909088968166
"115",2003,25.4014426789767,64.007990133951,-166.756717838668
"116",2003,25.4014426789767,63.9253663178452,-166.877028580177
"117",2003,25.4014426789767,64.0036609765469,-166.977058861587
"118",2003,139.559937657231,63.6244012271455,-164.972402560727
"119",2003,139.559937657231,63.6565902320251,-165.187270564548
"120",2003,139.559937657231,63.6924658744016,-164.844460671447
"121",2003,139.559937657231,63.7266171412174,-165.025935685157
"122",2003,142.3356083238,63.837199634755,-161.832333064226
"123",2003,142.3356083238,64.0006425591811,-161.838008999009
"124",2003,142.3356083238,63.919443164361,-161.911927632836
"125",2003,142.3356083238,63.914000213727,-161.69330343997
"126",2003,120.671107230869,61.7567097984961,-169.019407816883
"127",2003,120.671107230869,61.6587375234287,-168.817787611088
"128",2003,120.671107230869,61.6606060389888,-169.012302192203
"129",2003,120.671107230869,61.7652907516316,-168.844667404133
"130",2003,33.3198570673014,63.2489774809923,-166.826630660451
"131",2003,33.3198570673014,63.3641243394183,-167.073923230497
"132",2003,33.3198570673014,63.2927924612182,-166.976904647253
"133",2003,33.3198570673014,63.2510576632105,-167.130551879481
"134",2003,33.3198570673014,63.3498687497346,-166.831964454197
"135",2003,259.224807785271,61.2523936506963,-167.544108123396
"136",2003,259.224807785271,61.2005324503881,-167.700569636943
"137",2003,259.224807785271,61.0947201735452,-167.727660891379
"138",2003,259.224807785271,61.1551666534922,-167.550747740742
"139",2003,292.288492966503,60.8343316032225,-167.846070876672
"140",2003,292.288492966503,60.8336804013835,-167.637223186531
"141",2003,292.288492966503,60.7498188379007,-167.737748014231
"142",2003,292.288492966503,60.9158701066712,-167.739907032351
"143",2003,23.8537296560138,65.3597286890473,-169.255498081831
"144",2003,23.8537296560138,65.3108539763568,-169.418050040003
"145",2003,23.8537296560138,65.4049652477771,-169.460851598351
"146",2003,30.0958824383848,63.0129404046635,-169.76229208143
"147",2003,30.0958824383848,63.1262089206896,-169.731604508562
"148",2003,30.0958824383848,63.0837656463967,-169.911223731178
"149",2003,30.0958824383848,63.0613880047307,-169.596932593111
"150",2003,42.1124786107034,62.4764579093482,-168.514337556047
"151",2003,42.1124786107034,62.3793569113147,-168.578617652402
"152",2003,42.1124786107034,62.4005986740939,-168.354177647921
"153",2003,36.4163771130101,60.9497795098074,-170.326407199494
"154",2003,36.4163771130101,61.0421296925807,-170.428143637303
"155",2003,36.4163771130101,61.1302040150157,-170.332455570728
"156",2003,36.4163771130101,60.973017749257,-170.149896993882
"157",2003,36.4163771130101,61.0470344242624,-170.240854872543
"158",2003,35.9912350550399,60.3787028607888,-169.779041134298
"159",2003,35.9912350550399,60.3122471934877,-169.93152258333
"160",2003,35.9912350550399,60.3233187536817,-169.599667328278
"161",2003,35.9912350550399,60.2878604629933,-169.748302232776
"162",2003,29.9745670736666,64.5030673415049,-170.576797575125
"163",2003,29.9745670736666,64.448362937922,-170.373925892503
"164",2003,29.9745670736666,64.4144554262805,-170.537551085559
"165",2003,44.9410156288637,63.4186169324867,-170.665410171289
"166",2003,44.9410156288637,63.407187605098,-170.858650378225
"167",2003,44.9410156288637,63.4997454261118,-170.755350572597
"168",2003,21.7453387364307,63.5599758997875,-167.21345408634
"169",2003,21.7453387364307,63.4725947298409,-167.496704676646
"170",2003,21.7453387364307,63.4748163022636,-167.30340433408
"171",2003,21.7453387364307,63.5537448217946,-167.417771987205
"172",2003,35.4392591240367,60.0682148225594,-171.78315287901
"173",2003,35.4392591240367,60.1654754381354,-171.83175158207
"174",2003,35.4392591240367,60.232611085291,-171.708195328949
"175",2003,35.4392591240367,60.1435845757602,-171.624069983692
"176",2003,37.4485889764072,60.7978674827658,-171.803288342096
"177",2003,37.4485889764072,60.7829636614795,-171.600460950567
"178",2003,37.4485889764072,60.8756311102333,-171.677789750608
"179",2003,8.01255805054167,64.5681571930177,-168.457164316461
"180",2003,8.01255805054167,64.4834154699792,-168.470356705071
"181",2003,8.01255805054167,64.5097970880846,-168.249353571233
"182",2003,8.01255805054167,64.5237912458586,-168.664007338666
"183",2003,8.01255805054167,64.4129572637901,-168.345891362936
"184",2003,8.01255805054167,64.413455108508,-168.598117200781
"185",2003,55.075430940381,62.8744869013498,-167.306651849279
"186",2003,55.075430940381,62.8456837837973,-167.119146648404
"187",2003,55.075430940381,62.7693858795242,-167.298526033506
"188",2003,55.075430940381,62.7648444572567,-167.066710684086
"189",2003,42.8277920479131,62.44869558989,-172.171815656383
"190",2003,42.8277920479131,62.5463601664138,-172.142630329399
"191",2003,42.8277920479131,62.4923439969233,-172.025277802008
"192",2003,42.8277920479131,62.5833069721328,-171.938456801054
"193",2003,42.8277920479131,62.408280264045,-171.991501789138
"194",2003,42.8277920479131,62.4824162030648,-171.863180265892
"195",2003,52.6883378580762,61.2850173308475,-172.15758968185
"196",2003,52.6883378580762,61.3302002306045,-172.016856712324
"197",2003,52.6883378580762,61.1875326393754,-172.147770432656
"198",2003,52.6883378580762,61.2352640567449,-171.96442420295
"199",2003,10.9415630694003,64.4791447129809,-169.023372618153
"200",2003,10.9415630694003,64.5565109228822,-169.119202260934
"201",2003,10.9415630694003,64.4582781040612,-168.802917606191
"202",2003,10.9415630694003,64.558398782882,-168.878042792981
"203",2003,43.7327310372351,62.2382868882593,-171.695329905917
"204",2003,43.7327310372351,62.4549778911658,-171.67520299032
"205",2003,43.7327310372351,62.3625319475361,-171.6258887436
"206",2003,43.7327310372351,62.3098783418403,-171.7762765442
"207",2003,43.7327310372351,62.3154052190645,-171.398465114687
"208",2003,43.7327310372351,62.2752050071223,-171.55111390306
"209",2003,43.7327310372351,62.3941022959174,-171.813035539227
"210",2003,43.7327310372351,62.4063865097014,-171.472328887051
"211",2003,280.098150754121,60.2206167408944,-167.931600566574
"212",2003,280.098150754121,60.3291852960919,-167.702920815386
"213",2003,280.098150754121,60.1874845240118,-167.749867720212
"214",2003,280.098150754121,60.2670356393465,-167.792878178119
"215",2003,280.098150754121,60.3079297096059,-167.952023543958
"216",2003,280.098150754121,60.3754270508241,-167.823436265086
"217",2003,157.987673141384,64.3719278109231,-165.546866397431
"218",2003,157.987673141384,64.437257720402,-165.195072990715
"219",2003,157.987673141384,64.4514789191148,-165.448702006332
"220",2003,157.987673141384,64.3748018973239,-165.347585787103
"221",2003,13.0144350172737,63.8630863975835,-167.41229015231
"222",2003,13.0144350172737,63.8060298025913,-167.538217443674
"223",2003,13.0144350172737,63.9021085710807,-167.705459848104
"224",2003,13.0144350172737,63.9556904541988,-167.538150368664
"225",2003,71.6328125526305,64.3320281110432,-171.468439988155
"226",2003,71.6328125526305,64.3743281902372,-171.309375152962
"227",2003,71.6328125526305,64.409910955994,-171.573974703445
"228",2003,71.6328125526305,64.4628162504805,-171.436422527482
"229",2003,44.1408697253043,61.1408665825249,-169.770226929902
"230",2003,44.1408697253043,61.1297859956208,-169.947347697976
"231",2003,44.1408697253043,61.0429605604291,-170.040121242631
"232",2003,44.1408697253043,61.0304699561253,-169.879235783418
"233",2003,44.1408697253043,61.0371844987473,-169.724716372829
"234",2003,218.854724872676,63.729312406379,-163.592172977105
"235",2003,218.854724872676,63.7835469616778,-163.716512066108
"236",2003,218.854724872676,63.7151077739078,-163.863607554875
"237",2003,55.8995371469909,61.7050251854275,-171.912948690048
"238",2003,55.8995371469909,61.6288479412538,-171.938751577393
"239",2003,55.8995371469909,61.68354017284,-172.141600673585
"240",2003,55.8995371469909,61.7850021817684,-172.156593155229
"241",2003,55.8995371469909,61.7721023393133,-171.98102033832
"242",2003,264.515890693389,60.4839564049784,-167.131835701041
"243",2003,264.515890693389,60.609127769785,-167.303268183372
"244",2003,264.515890693389,60.5778009791128,-167.501801909725
